system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,snr_out,si_sdr,stoi,pesq_wb,recovery_s,asr_text
ckpt:runs/gtcrn_finetuned_r2/best.pt,0000,changing_-10,changing,-10.0,False,False,,0.2966168224811554,-2.1352813243865967,0.6229699167437467,1.1912481784820557,nan,courage.  Silenced with papers.  Something like that.
ckpt:runs/gtcrn_finetuned_r2/best.pt,0001,changing_-10,changing,-10.0,False,False,,1.8793673515319824,-0.15685202181339264,0.7110051959750953,1.0955032110214233,nan,"Emily and Debra took her records and used it as evidence of a net, though she could not entirely subdue her own."
ckpt:runs/gtcrn_finetuned_r2/best.pt,0002,changing_-10,changing,-10.0,False,False,,2.1584794521331787,-1.5369961261749268,0.5642813347626283,1.128621220588684,nan,"If you'd like to spend each next,  thank you for your time.  Thank you for coming.  Thank you."
ckpt:runs/gtcrn_finetuned_r2/best.pt,0003,changing_-10,changing,-10.0,True,False,,2.1480770111083984,-1.904858112335205,0.5632693299892726,1.1243963241577148,nan,after a period of a period of a degree at five towns  or over obstinate.
ckpt:runs/gtcrn_finetuned_r2/best.pt,0004,changing_-10,changing,-10.0,False,False,,8.546375274658203,7.892677307128906,0.8848286566018096,1.822251796722412,nan,and perceived as a spout-sucking-mall front.  Nothing was actually said about the striking of the flag.
ckpt:runs/gtcrn_finetuned_r2/best.pt,0005,changing_-10,changing,-10.0,True,False,,3.433420419692993,0.9368740320205688,0.6498308313771752,1.1960593461990356,nan,the Dutch fishing fleet and their combo.  These first blows against the enemy's combo.
ckpt:runs/gtcrn_finetuned_r2/best.pt,0006,changing_-10,changing,-10.0,False,False,,3.5909080505371094,1.2041778564453125,0.7296700032142471,1.1918824911117554,nan,"I'm not allowed those, yeah, we're not from the American point of view."
ckpt:runs/gtcrn_finetuned_r2/best.pt,0007,changing_-10,changing,-10.0,False,False,,6.017807960510254,4.772886753082275,0.5721044417794637,1.1535866260528564,nan,tonight. The men get the front. You begin to play my
ckpt:runs/gtcrn_finetuned_r2/best.pt,0008,changing_-10,changing,-10.0,False,False,,8.276657104492188,7.608397006988525,0.871105824770105,1.5792183876037598,nan,of the members and the house of Stuart including the princess royal and the
ckpt:runs/gtcrn_finetuned_r2/best.pt,0009,changing_-10,changing,-10.0,False,True,,6.1368608474731445,4.9703369140625,0.7610997788287949,1.3484981060028076,nan,to avoid the scheme of the switch of the four sequestered quarters to arrange their plans  that politicians
ckpt:runs/gtcrn_finetuned_r2/best.pt,0010,changing_-10,changing,-10.0,False,True,,-1.31064772605896,-4.446492671966553,0.5757670424444531,1.0838719606399536,nan,"We have a long pause for a moment.  We have a long pause for a moment.  It's wrong.  One is another.  Miss Nellie, sorry."
ckpt:runs/gtcrn_finetuned_r2/best.pt,0011,changing_-10,changing,-10.0,False,False,,4.867074012756348,3.5610949993133545,0.8466080054501778,1.450225830078125,nan,"I'm a doctor at once, but I implored her as I had never bade for anything before, not  just for him.  I could s-"
ckpt:runs/gtcrn_finetuned_r2/best.pt,0012,changing_-10,changing,-10.0,False,False,,11.52964973449707,11.2132568359375,0.9528678779949131,1.8880338668823242,nan,"He kept a horse and meat trap, had his wife and two children who were well established  in a meat house on the north side of the river."
ckpt:runs/gtcrn_finetuned_r2/best.pt,0013,changing_-10,changing,-10.0,False,False,,-0.3285077214241028,-0.3852282762527466,0.9489206012490843,1.1809991598129272,nan,as might be undertaken by ladies and children on warm afternoons.
ckpt:runs/gtcrn_finetuned_r2/best.pt,0014,changing_-10,changing,-10.0,False,False,,8.968389511108398,8.497509002685547,0.8373438443128961,1.3444628715515137,nan,coupled with the condition that both states should bind themselves not to allow the presence  of a more boundary of the boundary.
ckpt:runs/gtcrn_finetuned_r2/best.pt,0015,changing_-10,changing,-10.0,False,False,,3.4486758708953857,1.321192979812622,0.6416112287063436,1.1505032777786255,nan,at some other man's hotel.  At a word from the publisher.
ckpt:runs/gtcrn_finetuned_r2/best.pt,0016,changing_-10,changing,-10.0,False,False,,14.362798690795898,14.362424850463867,0.9340272809464729,2.1165294647216797,nan,long frequenting of the place became aware of his position to the why old man how
ckpt:runs/gtcrn_finetuned_r2/best.pt,0017,changing_-10,changing,-10.0,False,False,,9.153014183044434,8.653450965881348,0.7624471046871738,1.309666395187378,nan,It's on five weeks the existence of the act with unknown to the state's general.  We're in that period.
ckpt:runs/gtcrn_finetuned_r2/best.pt,0018,changing_-10,changing,-10.0,False,False,,1.1219431161880493,-0.8891430497169495,0.7231130451524518,1.202224850654602,nan,Small temporary  But Cromwell had insisted upon it by this article
ckpt:runs/gtcrn_finetuned_r2/best.pt,0019,changing_-10,changing,-10.0,False,False,,-3.8271663188934326,-6.928043842315674,0.7485085290256325,1.7793219089508057,nan,for the most part he lounged about dressed in excellent tailored suits.
ckpt:runs/gtcrn_finetuned_r2/best.pt,0020,changing_-10,changing,-10.0,False,False,,2.6495144367218018,-0.6756291389465332,0.6853756023195687,1.0950404405593872,nan,all running in this time.  Then deeply added the motion.
ckpt:runs/gtcrn_finetuned_r2/best.pt,0021,changing_-10,changing,-10.0,True,False,,3.9775590896606445,1.9472341537475586,0.6446118509323078,1.0840295553207397,nan,before we let them show us a gold watch which will cut the atoms and it will cut us right.
ckpt:runs/gtcrn_finetuned_r2/best.pt,0022,changing_-10,changing,-10.0,False,False,,6.257047653198242,5.089866638183594,0.8233708201376677,1.5275895595550537,nan,She had suffered now almost overcame her.  But Montoni paused scarcely an instant and commanded.
