system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,snr_out,si_sdr,stoi,pesq_wb,recovery_s,asr_text
ckpt:runs/gtcrn_finetuned/best.pt,0000,changing_-10,changing,-10.0,False,False,,0.5532734394073486,-1.8097537755966187,0.6342862451558885,1.1899493932724,nan,courage.
ckpt:runs/gtcrn_finetuned/best.pt,0001,changing_-10,changing,-10.0,False,False,,2.023257255554199,-0.3227907121181488,0.7273670349747366,1.1035351753234863,nan,"Emily and Debra turn your records to her suspicious weakness of a net, though she could not entirely subdue her own."
ckpt:runs/gtcrn_finetuned/best.pt,0002,changing_-10,changing,-10.0,False,False,,2.4977099895477295,-1.076729655265808,0.5610214954224465,1.1151279211044312,nan,Thank you.
ckpt:runs/gtcrn_finetuned/best.pt,0003,changing_-10,changing,-10.0,True,False,,2.3671746253967285,-1.379957675933838,0.5651076096867322,1.133291482925415,nan,after the hearing.
ckpt:runs/gtcrn_finetuned/best.pt,0004,changing_-10,changing,-10.0,False,False,,9.113263130187988,8.547491073608398,0.895462415117652,2.0321855545043945,nan,and to see that the state's up in the off-front. Nothing was actually said about the striking of the flag.
ckpt:runs/gtcrn_finetuned/best.pt,0005,changing_-10,changing,-10.0,True,False,,3.351828098297119,1.038719892501831,0.6539845291323023,1.2198773622512817,nan,"the Dutch fishing fleet and their convoy. After these first blows, the enemies come"
ckpt:runs/gtcrn_finetuned/best.pt,0006,changing_-10,changing,-10.0,False,False,,3.7351455688476562,1.6526720523834229,0.7459354733724571,1.2568347454071045,nan,"I'm not all that those, had not yet. Well, I'm from the American point of view."
ckpt:runs/gtcrn_finetuned/best.pt,0007,changing_-10,changing,-10.0,False,False,,6.038241863250732,4.875665664672852,0.5946239973299956,1.2017698287963867,nan,tonight. The men get the front. You begin. Play my.
ckpt:runs/gtcrn_finetuned/best.pt,0008,changing_-10,changing,-10.0,False,False,,8.587418556213379,7.990143299102783,0.874914299939133,1.588982105255127,nan,"both of the members and the president of the House of Stuart, including the Princess Royal and the Queen of Bohemia."
ckpt:runs/gtcrn_finetuned/best.pt,0009,changing_-10,changing,-10.0,False,True,,6.224575519561768,5.115508079528809,0.7693560927360128,1.376142144203186,nan,to point with the support of the four sequestered quarters to arrange their plans that politicians
ckpt:runs/gtcrn_finetuned/best.pt,0010,changing_-10,changing,-10.0,False,True,,-0.009746122173964977,-3.4299659729003906,0.5861956548605882,1.0852612257003784,nan,We have a strong one.
ckpt:runs/gtcrn_finetuned/best.pt,0011,changing_-10,changing,-10.0,False,False,,6.2386884689331055,5.061120510101318,0.838638338616687,1.4661976099014282,nan,"I'm a doctor at once, but I implored her as I had never bade for anything before, not to sin for him."
ckpt:runs/gtcrn_finetuned/best.pt,0012,changing_-10,changing,-10.0,False,False,,13.845630645751953,13.67520523071289,0.9589376467890306,1.9375190734863281,nan,"He kept a horse and meat trap, had his wife and two children who were well established in a meat house on the north side."
ckpt:runs/gtcrn_finetuned/best.pt,0013,changing_-10,changing,-10.0,False,False,,4.707028388977051,4.452807426452637,0.9533464005981526,1.4491322040557861,nan,as might be undertaken by ladies and children on warm afternoons. They had afterwards
ckpt:runs/gtcrn_finetuned/best.pt,0014,changing_-10,changing,-10.0,False,False,,9.580272674560547,9.308635711669922,0.846697460994229,1.475932002067566,nan,coupled with the condition that both states should bind themselves not to allow the presence of a no boundary of about it.
ckpt:runs/gtcrn_finetuned/best.pt,0015,changing_-10,changing,-10.0,False,False,,4.553989410400391,2.740175485610962,0.6594554385189296,1.1317285299301147,nan,at some other man's hotel at a word
ckpt:runs/gtcrn_finetuned/best.pt,0016,changing_-10,changing,-10.0,False,False,,15.029507637023926,15.047306060791016,0.9415376009558807,2.243729591369629,nan,long frequenting of the place became aware of his position to the why old man how
ckpt:runs/gtcrn_finetuned/best.pt,0017,changing_-10,changing,-10.0,False,False,,9.269378662109375,8.891027450561523,0.7731550746824961,1.3466198444366455,nan,It's on five weeks the existence of the act was unknown to the state's general.
ckpt:runs/gtcrn_finetuned/best.pt,0018,changing_-10,changing,-10.0,False,False,,0.6574398875236511,-1.4160168170928955,0.7235220255519418,1.2919585704803467,nan,But Cromwell had insisted upon it.
ckpt:runs/gtcrn_finetuned/best.pt,0019,changing_-10,changing,-10.0,False,False,,3.7401351928710938,1.5589743852615356,0.7878513359875442,1.2895071506500244,nan,"For the most part he lounged about, dressed in excellent tailored suits."
ckpt:runs/gtcrn_finetuned/best.pt,0020,changing_-10,changing,-10.0,False,False,,3.4084129333496094,0.9049344658851624,0.7289865665207792,1.1183903217315674,nan,all running in this pumpkin.
ckpt:runs/gtcrn_finetuned/best.pt,0021,changing_-10,changing,-10.0,True,False,,4.349728584289551,2.427459239959717,0.6518331689299486,1.0983200073242188,nan,before we let them show us a gold watch which will drug the atoms and it will has rain.
ckpt:runs/gtcrn_finetuned/best.pt,0022,changing_-10,changing,-10.0,False,False,,6.170007705688477,4.999721050262451,0.8206952790291109,1.526076316833496,nan,She had suffered now almost overcame her. But Montoni paused scarcely an instant and commanded
ckpt:runs/gtcrn_finetuned/best.pt,0023,changing_-10,changing,-10.0,False,False,,10.360269546508789,10.074504852294922,0.9579049824497262,2.5267927646636963,nan,"she told Mrs. Cutter. It would be useless to air interrogate the girl, for she knew nothing of what had happened."
ckpt:runs/gtcrn_finetuned/best.pt,0024,changing_-10,changing,-10.0,False,False,,1.7803363800048828,-1.7476528882980347,0.6360327400940834,1.0716969966888428,nan,That might involve getting new stays. I was in use for a sense of the romantic.
ckpt:runs/gtcrn_finetuned/best.pt,0025,changing_-10,changing,-10.0,False,False,,1.3359646797180176,-4.172564506530762,0.5263564600319733,1.072909951210022,nan,Kindly in the United States.
ckpt:runs/gtcrn_finetuned/best.pt,0026,changing_-10,changing,-10.0,False,False,,4.012852668762207,3.165492534637451,0.9047417080243025,1.9231774806976318,nan,"boys, the murder of Doris Slar, and the protection afforded to the royalist refugees had been"
ckpt:runs/gtcrn_finetuned/best.pt,0027,changing_-10,changing,-10.0,False,False,,2.7846004962921143,-0.26724541187286377,0.7994132329136207,1.3017332553863525,nan,"Meanwhile, both nations have been getting sick of the war. The Dutch were suffering from a series of..."
ckpt:runs/gtcrn_finetuned/best.pt,0028,changing_-10,changing,-10.0,True,False,,5.564661979675293,4.160947322845459,0.7342443548863337,1.1393458843231201,nan,"of the better social order. With a few interests they've got us right here. They're fensely, they're not."
ckpt:runs/gtcrn_finetuned/best.pt,0029,changing_-10,changing,-10.0,False,False,,6.762897968292236,5.799014091491699,0.8335438749424702,1.5130164623260498,nan,"She was talking to her friends. She was tall, dark, severe."
ckpt:runs/gtcrn_finetuned/best.pt,0030,changing_-10,changing,-10.0,False,False,,3.2350780963897705,0.44094908237457275,0.7468239185299871,1.2433223724365234,nan,relations between the two neighboring republics.
ckpt:runs/gtcrn_finetuned/best.pt,0031,changing_-10,changing,-10.0,False,False,,3.9811136722564697,1.7666738033294678,0.6779348882879263,1.1636964082717896,nan,"I was in the chapter, but I decided that he might take the cutter sword."
ckpt:runs/gtcrn_finetuned/best.pt,0032,changing_-10,changing,-10.0,False,False,,2.9865670204162598,-0.02099708467721939,0.6159343224042376,1.09485924243927,nan,This is a point it would have applied to police.
ckpt:runs/gtcrn_finetuned/best.pt,0033,changing_-10,changing,-10.0,False,False,,7.346811771392822,6.502326011657715,0.7836705585245135,1.6017060279846191,nan,and there were several in her list of which heroin had not even heard.
ckpt:runs/gtcrn_finetuned/best.pt,0034,changing_-10,changing,-10.0,False,False,,3.4193718433380127,1.030990481376648,0.7224719621477415,1.1884138584136963,nan,or the mental health of the partitions. And submit to me to your friends.
ckpt:runs/gtcrn_finetuned/best.pt,0035,changing_-10,changing,-10.0,False,False,,6.140506267547607,5.043276786804199,0.8797539586613105,1.5108321905136108,nan,to look rough and fight criminals. Emily endeavored to correct superstitious weakness of an
ckpt:runs/gtcrn_finetuned/best.pt,0036,changing_-10,changing,-10.0,False,False,,5.58798360824585,4.202237129211426,0.7555815842382322,1.303107738494873,nan,"for this consternation in Holland, the state's general, 100% a special embassy permit."
ckpt:runs/gtcrn_finetuned/best.pt,0037,changing_-10,changing,-10.0,False,False,,8.661831855773926,8.030324935913086,0.8501762506882544,2.0101430416107178,nan,that he himself with sixty ships set out to seek the English fleet which lay in the Downs.
ckpt:runs/gtcrn_finetuned/best.pt,0038,changing_-10,changing,-10.0,False,False,,2.6038050651550293,-0.8243197202682495,0.5728105844521053,1.1183300018310547,nan,that we're on the way.
ckpt:runs/gtcrn_finetuned/best.pt,0039,changing_-10,changing,-10.0,False,False,,13.353639602661133,13.774152755737305,0.7850833321747339,2.039574146270752,nan,Lily soap fidgety and she asked such impossible questions.
ckpt:runs/gtcrn_finetuned/best.pt,0000,changing_-5,changing,-5.0,False,False,,8.794624328613281,8.179975509643555,0.861875572179463,1.558938980102539,nan,"It was a soft, uniable, negro voice, like those I remembered from Craig."
