system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,snr_out,si_sdr,stoi,pesq_wb,recovery_s,asr_text
ckpt:runs/vaani_no_controller_r2/best.pt,0000,changing_-10,changing,-10.0,False,False,,7.4287567138671875,6.562897682189941,0.7651291201908036,1.5221476554870605,nan,courage. Sign the papers.
ckpt:runs/vaani_no_controller_r2/best.pt,0001,changing_-10,changing,-10.0,False,False,,6.174263954162598,5.0573201179504395,0.7920162004998272,1.2781223058700562,nan,"Emily Endeavour took a recklessly prestigious weakness of Annette, though she could not entirely subdue her own.  Oh, to which..."
ckpt:runs/vaani_no_controller_r2/best.pt,0002,changing_-10,changing,-10.0,False,False,,3.5753660202026367,1.075182557106018,0.7023076982619871,1.1793214082717896,nan,We need to fix the problem when we need to make it come.  Try to fix that problem.  Thanks for watching.  I'll see you in the next video.  I'll see you in the next video.  I'll see you in the next video.  I'll see you in the next video.  Take care.  Bye.
ckpt:runs/vaani_no_controller_r2/best.pt,0003,changing_-10,changing,-10.0,True,False,,3.859868049621582,1.6694600582122803,0.6680197793843146,1.1546378135681152,nan,"after an evening, during the majority through the act.  Five towns, however, abstinent."
ckpt:runs/vaani_no_controller_r2/best.pt,0004,changing_-10,changing,-10.0,False,False,,10.33827018737793,9.916707992553711,0.9079343936472617,2.032759666442871,nan,and to see that the states suffer more front.  Nothing was actually said about the striking of the flag.
ckpt:runs/vaani_no_controller_r2/best.pt,0005,changing_-10,changing,-10.0,True,False,,4.176164150238037,2.48835825920105,0.7502584002313689,1.4440557956695557,nan,the Dutch fishing fleet and their convoy.  After these first blows against the enemy's convoy...
ckpt:runs/vaani_no_controller_r2/best.pt,0006,changing_-10,changing,-10.0,False,False,,4.935932636260986,3.2620224952697754,0.8126414792330099,1.3807127475738525,nan,A little of those had not yet. Even from the American point of view.
ckpt:runs/vaani_no_controller_r2/best.pt,0007,changing_-10,changing,-10.0,False,False,,8.801426887512207,8.397189140319824,0.7181498274031769,1.4808040857315063,nan,The men gathered around him. He began to play my old confetti home.  They sang one
ckpt:runs/vaani_no_controller_r2/best.pt,0008,changing_-10,changing,-10.0,False,False,,10.249600410461426,9.827436447143555,0.9277308349806911,1.8558051586151123,nan,"Spoken of the members and adherents of the House of Stuart, including the Princess Royal  and the Queen of O'Heary."
ckpt:runs/vaani_no_controller_r2/best.pt,0009,changing_-10,changing,-10.0,False,True,,5.955644130706787,4.85195255279541,0.8197230149395746,1.4626266956329346,nan,It seems to play with scheme orders which use more sequestered quarters to arrange their plans.
ckpt:runs/vaani_no_controller_r2/best.pt,0010,changing_-10,changing,-10.0,False,True,,1.9189229011535645,0.32376572489738464,0.7420315712317953,1.1724960803985596,nan,"when he paused for a moment.  He was just down.  He was wrong and he wanted another.  Ms. Nellie, slow down."
