system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,snr_out,si_sdr,stoi,pesq_wb,recovery_s,asr_text
ckpt:runs/vaani_full_sp_r2/best.pt,0000,changing_-10,changing,-10.0,False,False,,7.606259346008301,6.780665397644043,0.7831563125703088,1.6135720014572144,nan,courage. Sign the papers.
ckpt:runs/vaani_full_sp_r2/best.pt,0001,changing_-10,changing,-10.0,False,False,,6.120789051055908,5.046529769897461,0.7998940363348107,1.2640247344970703,nan,"Emily and Deborah took a wreck to see her stish's weakness of a net, though she could not entirely subdue her own.  To which the"
ckpt:runs/vaani_full_sp_r2/best.pt,0002,changing_-10,changing,-10.0,False,False,,3.553835391998291,1.0272691249847412,0.699759455730652,1.1779253482818604,nan,I'll see you in the next video.
ckpt:runs/vaani_full_sp_r2/best.pt,0003,changing_-10,changing,-10.0,True,False,,3.919481039047241,1.7817174196243286,0.6830154342105635,1.1784355640411377,nan,"after an angle, bring a majority for the act.  Five towns, however, abstinent."
ckpt:runs/vaani_full_sp_r2/best.pt,0004,changing_-10,changing,-10.0,False,False,,10.357184410095215,9.937580108642578,0.9048964484051972,1.9749832153320312,nan,and to see that the states suffer more front.  Nothing was actually said about the striking of the flag.
ckpt:runs/vaani_full_sp_r2/best.pt,0005,changing_-10,changing,-10.0,True,False,,4.283727645874023,2.5930416584014893,0.7582826733696447,1.4430911540985107,nan,the Dutch fishing fleet and their convoy.  After these first blows against the enemy's convoy...
ckpt:runs/vaani_full_sp_r2/best.pt,0006,changing_-10,changing,-10.0,False,False,,4.570590972900391,2.712852716445923,0.8099014516194858,1.3624485731124878,nan,Little of those had not yet. Even from the American point of view.
ckpt:runs/vaani_full_sp_r2/best.pt,0007,changing_-10,changing,-10.0,False,False,,8.902469635009766,8.5120849609375,0.7274069731295589,1.5417745113372803,nan,tonight. The men gathered round and he began to play my old composing home. They sang
ckpt:runs/vaani_full_sp_r2/best.pt,0008,changing_-10,changing,-10.0,False,False,,10.289164543151855,9.875923156738281,0.9253145965882961,1.8839223384857178,nan,"It's both one of the members and adherents of the House of Stuart, including the Princess  Royal and the Queen of Bohemia."
ckpt:runs/vaani_full_sp_r2/best.pt,0009,changing_-10,changing,-10.0,False,True,,5.578906059265137,4.325068473815918,0.8191913130109368,1.3657702207565308,nan,It seems to play with scheme orders which is more sequestered quarters to arrange their plans.  That politician...
ckpt:runs/vaani_full_sp_r2/best.pt,0010,changing_-10,changing,-10.0,False,True,,2.575648307800293,0.869053065776825,0.741442556620672,1.1948561668395996,nan,when he caused her moment.  He was just down to his wrong and he wanted another.  Ms. Nellie spoke softly.
ckpt:runs/vaani_full_sp_r2/best.pt,0011,changing_-10,changing,-10.0,False,False,,9.141069412231445,8.597168922424316,0.9192787086122246,1.9611397981643677,nan,"of a doctor at once, but I implored her, as I had never bade for anything before, not to  sing for him.  I could still"
ckpt:runs/vaani_full_sp_r2/best.pt,0012,changing_-10,changing,-10.0,False,False,,18.654369354248047,18.663955688476562,0.9729313738959612,2.6038753986358643,nan,"He kept a horse and meat trap, had his wife and two children who were well established  in a meat house on the north."
ckpt:runs/vaani_full_sp_r2/best.pt,0013,changing_-10,changing,-10.0,False,False,,14.490882873535156,14.785958290100098,0.9599836632295723,2.7226719856262207,nan,as might be undertaken by ladies and children on warm afternoons.  They had afterwards
ckpt:runs/vaani_full_sp_r2/best.pt,0014,changing_-10,changing,-10.0,False,False,,10.638336181640625,10.90578842163086,0.910993575675413,1.84389328956604,nan,coupled with the condition that both states should bind themselves not to allow the presence  within no boundaries of the vowed end.
ckpt:runs/vaani_full_sp_r2/best.pt,0015,changing_-10,changing,-10.0,False,False,,6.449642658233643,5.52243709564209,0.8316457851791814,1.530482292175293,nan,"Without her, you would probably be dead long ago.  In some other man's hotel.  Add a word from Kirkpatrick."
ckpt:runs/vaani_full_sp_r2/best.pt,0016,changing_-10,changing,-10.0,False,False,,15.976581573486328,16.00763511657715,0.9542681159371508,2.5876264572143555,nan,"long frequenting of the place, became aware of his position to the why old man how a  man was so much more than a man."
ckpt:runs/vaani_full_sp_r2/best.pt,0017,changing_-10,changing,-10.0,False,False,,10.481976509094238,10.187980651855469,0.8504836590180942,1.7196341753005981,nan,But just on five weeks the existence of the act was unknown to the state's general  entering that period
ckpt:runs/vaani_full_sp_r2/best.pt,0018,changing_-10,changing,-10.0,False,False,,5.926484107971191,4.650479316711426,0.8215666242620367,1.507244348526001,nan,"This is called temperamental laws, but Cromwell had insisted upon it.  By this article..."
ckpt:runs/vaani_full_sp_r2/best.pt,0019,changing_-10,changing,-10.0,False,False,,4.770799160003662,3.305450916290283,0.8307845889345375,1.4079092741012573,nan,"For the most part he lounged about, dressed in excellent tailored suits..."
ckpt:runs/vaani_full_sp_r2/best.pt,0020,changing_-10,changing,-10.0,False,False,,5.457596778869629,4.0714111328125,0.8386795813478413,1.201267123222351,nan,"white team all running in the Shumkin, Papery Islands, and emotionless over the screen fives."
ckpt:runs/vaani_full_sp_r2/best.pt,0021,changing_-10,changing,-10.0,True,False,,6.295392990112305,5.1526408195495605,0.7605634571210153,1.2872167825698853,nan,But 49 minutes showed us the Gold Watch which struck the atoms and the Tokas rang.
ckpt:runs/vaani_full_sp_r2/best.pt,0022,changing_-10,changing,-10.0,False,False,,8.668733596801758,8.08010196685791,0.8568496244672957,1.757317304611206,nan,"She had suffered now, almost overcame her.  But Montoni paused scarcely an instant and commanded—"
ckpt:runs/vaani_full_sp_r2/best.pt,0023,changing_-10,changing,-10.0,False,False,,6.595307350158691,5.892495632171631,0.9643586339777711,2.357560157775879,nan,"she told Mrs. Cutter. It would be useless to air interrogate the girl, for she knew nothing of what had happened."
ckpt:runs/vaani_full_sp_r2/best.pt,0024,changing_-10,changing,-10.0,False,False,,6.980286121368408,6.192713260650635,0.7957547345224091,1.4141004085540771,nan,"that might be. The girl had in these days thousand uses for her sense of the romantic,  which"
ckpt:runs/vaani_full_sp_r2/best.pt,0025,changing_-10,changing,-10.0,False,False,,3.2257957458496094,0.43213364481925964,0.7466415796203337,1.2248276472091675,nan,"...merely by the orange partisans, but by fucking Ritunian, generally in the United Provinces."
ckpt:runs/vaani_full_sp_r2/best.pt,0026,changing_-10,changing,-10.0,False,False,,14.34022331237793,14.333658218383789,0.9498667810122526,3.410555839538574,nan,The murder of Doris Slar and the protection afforded to the royalist refugees had been  additional.
ckpt:runs/vaani_full_sp_r2/best.pt,0027,changing_-10,changing,-10.0,False,False,,1.2609457969665527,-0.40011945366859436,0.8593643806735498,1.3613168001174927,nan,"Meanwhile, both nations had been getting sick of the war.  The Dutch were suffering terribly from the series."
ckpt:runs/vaani_full_sp_r2/best.pt,0028,changing_-10,changing,-10.0,True,False,,7.9359636306762695,7.184311866760254,0.8469866140199115,1.4720008373260498,nan,"the augur of the better social order.  The things which they've satisfied here,  those sensory, in the...  The"
ckpt:runs/vaani_full_sp_r2/best.pt,0029,changing_-10,changing,-10.0,False,False,,7.362635612487793,6.482824802398682,0.8715478528750578,1.7414875030517578,nan,"she was so subatom as her friends were.  She was tall, dark, severe, was something."
ckpt:runs/vaani_full_sp_r2/best.pt,0030,changing_-10,changing,-10.0,False,False,,5.599761009216309,4.377418041229248,0.8389609663400199,1.3916919231414795,nan,the open-minded aspect of friendly relations between the two neighboring republics.
ckpt:runs/vaani_full_sp_r2/best.pt,0031,changing_-10,changing,-10.0,False,False,,4.258028030395508,2.3155641555786133,0.6963737172568287,1.1694390773773193,nan,"I was hoping it would happen, but I decided that he might take the color still to the  part of the box."
ckpt:runs/vaani_full_sp_r2/best.pt,0032,changing_-10,changing,-10.0,False,False,,4.2300214767456055,2.172827959060669,0.6954005830576027,1.1613088846206665,nan,in order to give more sensations so that she was disappointed when at a flageing policeman.
ckpt:runs/vaani_full_sp_r2/best.pt,0033,changing_-10,changing,-10.0,False,False,,8.939691543579102,8.374390602111816,0.8622526396767063,1.8980159759521484,nan,and there were several in her list of which our heroine had not even heard.  She had not even heard.
ckpt:runs/vaani_full_sp_r2/best.pt,0034,changing_-10,changing,-10.0,False,False,,5.01141357421875,3.433422088623047,0.8468674829036276,1.3712512254714966,nan,"once and then on the other side of the partition.  Introduce me to your friend, Stine."
ckpt:runs/vaani_full_sp_r2/best.pt,0035,changing_-10,changing,-10.0,False,False,,7.315639495849609,6.556097984313965,0.9274865358998061,2.1161301136016846,nan,to look rough and fight battles. Emily endeavored to correct the superstitious weakness of an
ckpt:runs/vaani_full_sp_r2/best.pt,0036,changing_-10,changing,-10.0,False,False,,8.687149047851562,8.103181838989258,0.8060431478577836,1.4125083684921265,nan,There was consternation in Holland and the state's general  determined to send a special embassy to London.
ckpt:runs/vaani_full_sp_r2/best.pt,0037,changing_-10,changing,-10.0,False,False,,6.776127815246582,6.242081642150879,0.8528800500780986,1.7677446603775024,nan,he himself of sixty ships set out to seek the English fleet which lay in the downs.
ckpt:runs/vaani_full_sp_r2/best.pt,0038,changing_-10,changing,-10.0,False,False,,5.35828971862793,4.059885025024414,0.7565981788895093,1.2538319826126099,nan,"Admiral to Reutcher and the Whist, the board of Admiralty of the Imperial Army of the  Messages of His Fleet."
ckpt:runs/vaani_full_sp_r2/best.pt,0039,changing_-10,changing,-10.0,False,False,,14.402196884155273,14.697912216186523,0.8163520269791863,2.1085901260375977,nan,Lily so fidgety and she asked such impossible questions.
