system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,snr_out,si_sdr,stoi,pesq_wb,recovery_s,asr_text
ckpt:runs/vaani_full_r2/best.pt,0000,changing_-10,changing,-10.0,False,False,,7.627996444702148,6.805506229400635,0.7783745714517157,1.608481526374817,nan,courage. Sign the papers.
ckpt:runs/vaani_full_r2/best.pt,0001,changing_-10,changing,-10.0,False,False,,6.206424713134766,5.139255523681641,0.7981030497736498,1.257385492324829,nan,"Emily and Deborah took a reckless and superstitious weakness of Annette, though she could not entirely subdue her own.  To which the..."
ckpt:runs/vaani_full_r2/best.pt,0002,changing_-10,changing,-10.0,False,False,,3.5278587341308594,0.980808436870575,0.7000888346232088,1.1744153499603271,nan,"8 to 5, at this level, when the meeting is next.  Thank you for your time.  Let's rise next time.  Thanks for watching.  I hope you enjoyed.  I'm going to be back with another video.  I'll see you in the next video.  Bye.  Bye.  Bye.  Bye."
ckpt:runs/vaani_full_r2/best.pt,0003,changing_-10,changing,-10.0,True,False,,3.9258921146392822,1.7787235975265503,0.6813745953777738,1.1744275093078613,nan,"after an angle, bring a majority for the act.  Five towns, however, abstinent."
ckpt:runs/vaani_full_r2/best.pt,0004,changing_-10,changing,-10.0,False,False,,10.328635215759277,9.906307220458984,0.9046281543729303,1.9400031566619873,nan,and to see that the states suffer more front.  Nothing was actually said about the striking of the flag.
ckpt:runs/vaani_full_r2/best.pt,0005,changing_-10,changing,-10.0,True,False,,4.285282611846924,2.592179298400879,0.7587217989671318,1.4364612102508545,nan,"the Dutch fishing fleet and their convoy.  After these first blows against the enemy's convoy,"
ckpt:runs/vaani_full_r2/best.pt,0006,changing_-10,changing,-10.0,False,False,,4.5914225578308105,2.7453856468200684,0.8080734101618731,1.373451590538025,nan,Little of those had not yet. Even from the American point of view.
ckpt:runs/vaani_full_r2/best.pt,0007,changing_-10,changing,-10.0,False,False,,8.883063316345215,8.474077224731445,0.7207455276589717,1.506683588027954,nan,The men gathered round him and he began to play my whole country home.  They sang one...
ckpt:runs/vaani_full_r2/best.pt,0008,changing_-10,changing,-10.0,False,False,,10.277965545654297,9.86268138885498,0.9241374772465182,1.847937822341919,nan,"It's both one of the members and adherents of the House of Stuart, including the Princess  Royal and the Queen of Bohemia."
ckpt:runs/vaani_full_r2/best.pt,0009,changing_-10,changing,-10.0,False,True,,5.530778884887695,4.245364189147949,0.8175835455043008,1.3668904304504395,nan,to play with scheme orders to choose more sequestered quarters to arrange their plans.
ckpt:runs/vaani_full_r2/best.pt,0010,changing_-10,changing,-10.0,False,True,,3.021038770675659,1.2960090637207031,0.7392542500362799,1.1987717151641846,nan,"when he caused her moment.  He was just down, he was wrong and he wanted another.  Ms. Nellie, slow-motion."
ckpt:runs/vaani_full_r2/best.pt,0011,changing_-10,changing,-10.0,False,False,,9.123682022094727,8.580482482910156,0.9170347596231756,1.910373330116272,nan,"of a doctor at once, but I implored her as I had never bade for anything before not to  sing for him.  I could still"
ckpt:runs/vaani_full_r2/best.pt,0012,changing_-10,changing,-10.0,False,False,,18.621131896972656,18.621679306030273,0.9726164942228442,2.555401086807251,nan,"He kept a horse and meat trap, had his wife and two children who were well established  in a meat house on the north."
ckpt:runs/vaani_full_r2/best.pt,0013,changing_-10,changing,-10.0,False,False,,14.555479049682617,14.8213529586792,0.9603495366341503,2.664604902267456,nan,as might be undertaken by ladies and children on warm afternoons.  They had afterwards
ckpt:runs/vaani_full_r2/best.pt,0014,changing_-10,changing,-10.0,False,False,,10.605753898620605,10.826499938964844,0.9106966988521261,1.815664291381836,nan,coupled with the condition that both states should bind themselves not to allow the presence  within no boundaries of the vowed end.
ckpt:runs/vaani_full_r2/best.pt,0015,changing_-10,changing,-10.0,False,False,,6.435222148895264,5.5172576904296875,0.8288952026087146,1.5057274103164673,nan,"Without her, you would probably be dead long ago.  In some other man's hotel.  Add a word from Kirkpatrick."
ckpt:runs/vaani_full_r2/best.pt,0016,changing_-10,changing,-10.0,False,False,,15.917844772338867,15.953985214233398,0.9532543742405317,2.5960030555725098,nan,"long frequenting of the place, became aware of his position to the, why, old man, how  he was so much more than a man."
ckpt:runs/vaani_full_r2/best.pt,0017,changing_-10,changing,-10.0,False,False,,10.465852737426758,10.156377792358398,0.8498820542349212,1.7064768075942993,nan,"But just on five weeks, the existence of the act was unknown to the state's general.  During that period."
ckpt:runs/vaani_full_r2/best.pt,0018,changing_-10,changing,-10.0,False,False,,5.873138427734375,4.5772271156311035,0.820783739686685,1.5128594636917114,nan,"This is called temperamental laws, but Cromwell had insisted upon it.  By this article..."
ckpt:runs/vaani_full_r2/best.pt,0019,changing_-10,changing,-10.0,False,False,,4.716124534606934,3.2390871047973633,0.8250845756672618,1.4100648164749146,nan,"For the most part he lounged about, dressed in excellent tailored suits"
ckpt:runs/vaani_full_r2/best.pt,0020,changing_-10,changing,-10.0,False,False,,5.459981441497803,4.066693305969238,0.8386308710173114,1.1952378749847412,nan,"white team all running in the Shumkin, Papery Islands, and emotionless over the screen fives."
ckpt:runs/vaani_full_r2/best.pt,0021,changing_-10,changing,-10.0,True,False,,6.343165397644043,5.213453769683838,0.7582019958322392,1.2895145416259766,nan,But 49 minutes showed us the Gold Watch which struck the atoms and the Tokas rang.
ckpt:runs/vaani_full_r2/best.pt,0022,changing_-10,changing,-10.0,False,False,,8.60792064666748,8.006731033325195,0.8569569730584959,1.7505803108215332,nan,"She had suffered now, almost overcame her.  But Montoni paused scarcely an instant and commanded—"
ckpt:runs/vaani_full_r2/best.pt,0023,changing_-10,changing,-10.0,False,False,,6.7181901931762695,6.0291242599487305,0.9645903340379202,2.367410898208618,nan,she told Mrs. Cutter. It would be useless to air interrogate the girl before she knew nothing of what had happened.
ckpt:runs/vaani_full_r2/best.pt,0024,changing_-10,changing,-10.0,False,False,,6.984681129455566,6.179484844207764,0.7941556863073723,1.3976258039474487,nan,"that might be. The girl had in these days thousand uses for her sense of the romantic,  which"
ckpt:runs/vaani_full_r2/best.pt,0025,changing_-10,changing,-10.0,False,False,,3.177199363708496,0.33850011229515076,0.7466868020031002,1.2260401248931885,nan,"...merely by the orange partisans, but by fucking Ritunian, generally in the United Provinces."
ckpt:runs/vaani_full_r2/best.pt,0026,changing_-10,changing,-10.0,False,False,,14.364664077758789,14.37388801574707,0.9487113321235792,3.381635904312134,nan,The murder of Doris Slar and the protection afforded to the royalist refugees had been  additional.
ckpt:runs/vaani_full_r2/best.pt,0027,changing_-10,changing,-10.0,False,False,,1.3043444156646729,-0.3742571473121643,0.8561166163516395,1.3569567203521729,nan,"Meanwhile, both nations had been getting sick of the war.  The Dutch were suffering terribly from the series."
ckpt:runs/vaani_full_r2/best.pt,0028,changing_-10,changing,-10.0,True,False,,7.919150352478027,7.16242790222168,0.8447464324948182,1.4642469882965088,nan,"the augur of the better social order.  The things which they've satisfied here,  those sensory, in the...  ..."
ckpt:runs/vaani_full_r2/best.pt,0029,changing_-10,changing,-10.0,False,False,,7.405515193939209,6.534848690032959,0.8721453058292593,1.7414343357086182,nan,"was so severe, so apt and as her friends were.  She was tall, dark, severe, was something."
ckpt:runs/vaani_full_r2/best.pt,0030,changing_-10,changing,-10.0,False,False,,5.572813987731934,4.336602210998535,0.8386038344332518,1.3834455013275146,nan,the open-minded aspect of friendly relations between the two neighboring republics.
ckpt:runs/vaani_full_r2/best.pt,0031,changing_-10,changing,-10.0,False,False,,4.202127456665039,2.2154831886291504,0.6890043735476759,1.168079137802124,nan,"I was hoping it would happen, but I decided that he might take the color still to the  part of the box."
ckpt:runs/vaani_full_r2/best.pt,0032,changing_-10,changing,-10.0,False,False,,4.236128807067871,2.1823551654815674,0.6932985900748679,1.155778169631958,nan,in order to get more sensations so that she was disappointed when an  airplane was hit by a flying policeman.
ckpt:runs/vaani_full_r2/best.pt,0033,changing_-10,changing,-10.0,False,False,,8.953520774841309,8.3938570022583,0.8605284558142314,1.946597933769226,nan,and there were several in her list of which her heroine had not even heard.  She had not even heard.
ckpt:runs/vaani_full_r2/best.pt,0034,changing_-10,changing,-10.0,False,False,,4.9927778244018555,3.3998427391052246,0.8455151860296364,1.3699811697006226,nan,"once and then on the other side of the partition. Introduce me to your friend, Stine."
ckpt:runs/vaani_full_r2/best.pt,0035,changing_-10,changing,-10.0,False,False,,7.298888683319092,6.52632474899292,0.9280115857139949,2.0995278358459473,nan,to look rough and fight battles. Emily endeavored to correct the superstitious weakness of an
ckpt:runs/vaani_full_r2/best.pt,0036,changing_-10,changing,-10.0,False,False,,8.622358322143555,8.030603408813477,0.8062816250228619,1.39712393283844,nan,There was consternation in Holland and the state's general  to send a special embassy to London.
ckpt:runs/vaani_full_r2/best.pt,0037,changing_-10,changing,-10.0,False,False,,7.246062755584717,6.729351043701172,0.8523937369415684,1.7741379737854004,nan,he himself of sixty ships set out to seek the English fleet which lay in the downs.
ckpt:runs/vaani_full_r2/best.pt,0038,changing_-10,changing,-10.0,False,False,,5.330498695373535,4.0141754150390625,0.7561363148664186,1.2422420978546143,nan,Admiral to revert into the width of the board of Admiralty of the inferiority of the vessels of his fleet.
ckpt:runs/vaani_full_r2/best.pt,0039,changing_-10,changing,-10.0,False,False,,14.437260627746582,14.709575653076172,0.8163812370595713,2.100060224533081,nan,Lily so fidgety and she asked such impossible questions.
ckpt:runs/vaani_full_r2/best.pt,0000,changing_-5,changing,-5.0,False,False,,10.54526138305664,10.144388198852539,0.9103912023589792,1.8448734283447266,nan,"It was a soft, innable, negro voice, like those I remembered from early childhood."
ckpt:runs/vaani_full_r2/best.pt,0001,changing_-5,changing,-5.0,False,True,,5.825005054473877,4.509581565856934,0.787874892789963,1.4136343002319336,nan,I remember to send back the secret correspondence and also the act if it was still...
ckpt:runs/vaani_full_r2/best.pt,0002,changing_-5,changing,-5.0,False,False,,9.023943901062012,8.489035606384277,0.871981584521715,1.5055171251296997,nan,"one's mother, the doctor came and gave him opium when sanson was well"
ckpt:runs/vaani_full_r2/best.pt,0003,changing_-5,changing,-5.0,False,False,,13.683477401733398,14.125982284545898,0.8973583817619932,2.9427695274353027,nan,"as I say, to Charis.  The ad-head doubts and wonderments not elade at that altar."
ckpt:runs/vaani_full_r2/best.pt,0004,changing_-5,changing,-5.0,False,False,,9.560236930847168,9.051067352294922,0.9145748358673516,1.6724475622177124,nan,the window sill and straddled it.  His mother had told him over and over how his master  would.
ckpt:runs/vaani_full_r2/best.pt,0005,changing_-5,changing,-5.0,False,True,,6.539241790771484,5.494812965393066,0.8294789505769368,1.3974140882492065,nan,or commander of military or naval forces.
ckpt:runs/vaani_full_r2/best.pt,0006,changing_-5,changing,-5.0,False,False,,5.602104187011719,4.295855522155762,0.8451420499563356,1.472301959991455,nan,Statesman destined to play the leading part in the government of the Dutch Republic during  two decades had already made his mark.
ckpt:runs/vaani_full_r2/best.pt,0007,changing_-5,changing,-5.0,False,True,,5.739913463592529,4.50800895690918,0.9215384072443168,1.686882495880127,nan,been satisfactorily selected and his trip marked out for the next six weeks.
ckpt:runs/vaani_full_r2/best.pt,0008,changing_-5,changing,-5.0,False,False,,11.23234748840332,10.918329238891602,0.9299993442015788,1.7360069751739502,nan,by raking up the long list of grievances that had stirred up a bitter feeling of popular hatred against the United Provinces and Inc.
ckpt:runs/vaani_full_r2/best.pt,0009,changing_-5,changing,-5.0,False,False,,6.5766377449035645,5.51302433013916,0.8937788560496963,1.7600988149642944,nan,demanded that the Dutch commander should acknowledge human sovereignty by striking flag and sail  and by firing a salute.
ckpt:runs/vaani_full_r2/best.pt,0010,changing_-5,changing,-5.0,False,False,,7.315258979797363,6.648895740509033,0.8110092895191194,1.351130723953247,nan,pride mantra made this affectation of fear ill becomes the heroin is just dare to brave  my indignation.
ckpt:runs/vaani_full_r2/best.pt,0011,changing_-5,changing,-5.0,False,False,,9.297906875610352,8.795376777648926,0.8735772989781111,1.6744232177734375,nan,"In any case, the Council pensionary being convinced of the necessity of peace was also secured by"
ckpt:runs/vaani_full_r2/best.pt,0012,changing_-5,changing,-5.0,False,False,,8.720673561096191,8.10428237915039,0.8680131896041098,1.5584790706634521,nan,"Hundreds of actors, functions, politicians, and the general run of successful characters about town."
ckpt:runs/vaani_full_r2/best.pt,0013,changing_-5,changing,-5.0,False,False,,7.540032386779785,7.001280784606934,0.8689329918800627,2.0125272274017334,nan,The flag had to be struck when English ships were met and the right of search to be permitted.
ckpt:runs/vaani_full_r2/best.pt,0014,changing_-5,changing,-5.0,False,False,,8.068838119506836,7.543849945068359,0.9252618441604721,1.874497413635254,nan,"The Dutch ships were inferior in size, solidity and weight of metal.  For two days the fight was..."
ckpt:runs/vaani_full_r2/best.pt,0015,changing_-5,changing,-5.0,True,False,,6.098919868469238,5.315871715545654,0.7147360786289336,1.4143601655960083,nan,of the English commands made a continuation of hostilities inevitable.
ckpt:runs/vaani_full_r2/best.pt,0016,changing_-5,changing,-5.0,False,False,,8.359843254089355,7.699867248535156,0.8676390576879726,1.3816571235656738,nan,I'm definitely absolutely thrilled.  A hand plays softly on my shoulder.  And it's a.
ckpt:runs/vaani_full_r2/best.pt,0017,changing_-5,changing,-5.0,False,False,,7.204452037811279,6.299661636352539,0.7507248989097565,1.520920753479004,nan,"I heard my own voice, joint my funny sternly.  And nothing else?"
ckpt:runs/vaani_full_r2/best.pt,0018,changing_-5,changing,-5.0,False,False,,9.12348461151123,8.559667587280273,0.8787049759436514,1.6022335290908813,nan,"I say I could give you other instances of my power and of my character, which it seems"
ckpt:runs/vaani_full_r2/best.pt,0019,changing_-5,changing,-5.0,False,False,,8.168295860290527,7.473024845123291,0.7988747711856002,1.5025994777679443,nan,type of man they're represented at least the ladies yes I will
ckpt:runs/vaani_full_r2/best.pt,0020,changing_-5,changing,-5.0,False,False,,9.103565216064453,8.567761421203613,0.930585113638938,1.8442554473876953,nan,"The states, done much perplexed to find a successor to Martin Trump, were so far from being discouraged."
ckpt:runs/vaani_full_r2/best.pt,0021,changing_-5,changing,-5.0,False,False,,7.800863265991211,7.0148210525512695,0.858761596316954,1.64214026927948,nan,"Well, you'd better be going. It's half after 8 o'clock.  Any drugs?"
ckpt:runs/vaani_full_r2/best.pt,0022,changing_-5,changing,-5.0,True,False,,9.113856315612793,8.566715240478516,0.8365393900773206,1.5809073448181152,nan,"Well, you'd better be going. It's half after eight. I'll wrap it.  I need you out on time."
ckpt:runs/vaani_full_r2/best.pt,0023,changing_-5,changing,-5.0,False,False,,16.173439025878906,16.096664428710938,0.9852456907593233,3.487285614013672,nan,"loud cries of regicides and many abusive epithets, remembering the fate of Dorislar were in  fear."
ckpt:runs/vaani_full_r2/best.pt,0024,changing_-5,changing,-5.0,False,False,,12.353988647460938,12.111297607421875,0.9245744606984171,2.3468823432922363,nan,than such a binding alliance or rather coalition as would practically merge the lesser state  in the greater.
ckpt:runs/vaani_full_r2/best.pt,0025,changing_-5,changing,-5.0,False,False,,8.573473930358887,7.986376762390137,0.8610660867172366,1.8106629848480225,nan,"and its generals, Blake, Penn, and A.S.Q., had already acquired much valuable  experience."
ckpt:runs/vaani_full_r2/best.pt,0026,changing_-5,changing,-5.0,False,False,,7.5507612228393555,6.722476482391357,0.8531567846622663,1.6027294397354126,nan,"The enemy won't be so simple perhaps as to walk off, like the ghost, and leave them to  help when another opt."
ckpt:runs/vaani_full_r2/best.pt,0027,changing_-5,changing,-5.0,False,False,,10.094939231872559,9.704495429992676,0.9192180421402072,2.103480577468872,nan,"The reading room instantly said to me,  seeming not to notice this strange occurrence,  without power to implore."
ckpt:runs/vaani_full_r2/best.pt,0028,changing_-5,changing,-5.0,False,False,,4.976656436920166,3.3220908641815186,0.8019383224930295,1.2510372400283813,nan,If you were to go running about the castle among all these drunkards and yours.
ckpt:runs/vaani_full_r2/best.pt,0029,changing_-5,changing,-5.0,False,False,,8.277758598327637,7.636956214904785,0.788926140500681,2.151113271713257,nan,by firing a salute whenever any of their squadrons made English ships in the Darrow Seas.
ckpt:runs/vaani_full_r2/best.pt,0030,changing_-5,changing,-5.0,False,True,,21.948396682739258,23.471649169921875,0.9540326476708305,3.367868423461914,nan,Repair and clean the fish. Stuff with seasoned crumbs.
ckpt:runs/vaani_full_r2/best.pt,0031,changing_-5,changing,-5.0,False,False,,10.053230285644531,9.872803688049316,0.8443080255495504,1.4059886932373047,nan,but he could be here with no other character.  How could he have turned the games of walking broad on the young part?
ckpt:runs/vaani_full_r2/best.pt,0032,changing_-5,changing,-5.0,False,False,,4.672210693359375,2.9394280910491943,0.774894287546926,1.2773571014404297,nan,would only be obtained with the greatest difficulty.  He was to prove himself a very past masquerader.
ckpt:runs/vaani_full_r2/best.pt,0033,changing_-5,changing,-5.0,False,False,,9.24461555480957,8.764586448669434,0.8985515095260647,1.5597171783447266,nan,"Lily's conception of such achievements was extremely vague, but this is exactly what she had expected of Isabel."
