system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,recovery_s,asr_text
ckpt:runs/vaani_full_sp/best.pt,0000,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24360601,15.4140043258667,15.287637710571289,0.9935014193882469,2.4743833541870117,nan,बद्यादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बा�
ckpt:runs/vaani_full_sp/best.pt,0001,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24359451,9.692167282104492,9.280261039733887,0.9392391781769357,2.1433815956115723,nan,रेना को एक और जद्काचिन नहीं चुपर किंख्स नहीं की आरी टेन
ckpt:runs/vaani_full_sp/best.pt,0002,changing_-10,changing,-10.0,False,False,,,ls:2007-149877-0004,6.885011196136475,6.0810441970825195,0.8093884523612846,1.2185271978378296,nan,"fine clothes, good eating, in particular, a company and a point of shift of successful bed."
ckpt:runs/vaani_full_sp/best.pt,0003,changing_-10,changing,-10.0,True,False,,,ls:2007-132570-0019,10.95811653137207,10.668893814086914,0.9098961786352814,1.6069271564483643,nan,and nothing to be seen but the old castle walls. So they helped one another up again as fast as they could.
ckpt:runs/vaani_full_sp/best.pt,0004,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0075,10.352590560913086,10.027400016784668,0.9091013478827739,1.6013143062591553,nan,a session of Cromwell to Supreme Power in December 1653 with the title of Lord Protector.
ckpt:runs/vaani_full_sp/best.pt,0005,changing_-10,changing,-10.0,True,False,,,ls:1081-128618-0002,6.939986228942871,6.04249906539917,0.6886117661268051,1.9650148153305054,nan,Boiled perch with oyster sauce. Prepare and clean the fish and
ckpt:runs/vaani_full_sp/best.pt,0006,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_30625449,5.962774276733398,4.708850860595703,0.8142546063111205,1.3661390542984009,nan,अपने ज़्ाडियों पर लग्खुडवेख होनी योध्चा भी किया बचाओ.
ckpt:runs/vaani_full_sp/best.pt,0007,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_35081300,10.971331596374512,10.944231986999512,0.8336981750600932,1.4570112228393555,nan,अगर बाद़ा पर परच्वाँ परच्वाँ पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर
ckpt:runs/vaani_full_sp/best.pt,0008,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0034,4.587401390075684,2.7780585289001465,0.7750190588489037,1.189112901687622,nan,were on the... the dunce. Sleuths covered the seas and the welfare...
ckpt:runs/vaani_full_sp/best.pt,0009,changing_-10,changing,-10.0,False,True,,,cvhi:common_voice_hi_27761653,5.2641987800598145,3.8802337646484375,0.744988368529396,1.5593910217285156,nan,अदिन लेएडिन तो पर है वेकन्सी करे अपलाए
ckpt:runs/vaani_full_sp/best.pt,0010,changing_-10,changing,-10.0,False,True,,,cvhi:common_voice_hi_26131771,-12.348422050476074,-11.757411003112793,0.8736327494120445,2.4232277870178223,nan,Then I want Einstein.
ckpt:runs/vaani_full_sp/best.pt,0011,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_26131962,9.867632865905762,9.405763626098633,0.7824370326079312,1.6021274328231812,nan,बहाँ आवचल रहा है
