system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,recovery_s,asr_text
ckpt:runs/vaani_no_controller_r2/best.pt,0000,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24360601,12.171530723571777,12.169425964355469,0.9954123827626671,2.4595465660095215,nan,वेरे चाचा क्रिकेट के शोक्किया खिलाडी है
ckpt:runs/vaani_no_controller_r2/best.pt,0001,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24359451,10.7882080078125,10.433598518371582,0.9350092176080476,2.178982973098755,nan,रेना को एक और जद्काचिन नहीं चुपर किंख्स नहीं की आरी टेन.
ckpt:runs/vaani_no_controller_r2/best.pt,0002,changing_-10,changing,-10.0,False,False,,,ls:2007-149877-0004,6.963164329528809,6.112546920776367,0.8019276341999285,1.2064167261123657,nan,"fine clothes, good eating, in particular, a company and a point of shift of successful bed."
ckpt:runs/vaani_no_controller_r2/best.pt,0003,changing_-10,changing,-10.0,True,False,,,ls:2007-132570-0019,10.457084655761719,10.051511764526367,0.9056284025087845,1.5789108276367188,nan,and nothing to be seen but the old castle walls. So they helped one another up again as fast as they could.
ckpt:runs/vaani_no_controller_r2/best.pt,0004,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0075,10.137533187866211,9.714548110961914,0.9022483221644494,1.6022125482559204,nan,session of Cromwell to Supreme Power in December 1653 with the title of Lord Protector.
ckpt:runs/vaani_no_controller_r2/best.pt,0005,changing_-10,changing,-10.0,True,False,,,ls:1081-128618-0002,6.611942768096924,5.699044227600098,0.6918165355227646,2.006410598754883,nan,Boiled perch with oyster sauce. Prepare and clean the fish and
ckpt:runs/vaani_no_controller_r2/best.pt,0006,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_30625449,6.048710823059082,4.8294267654418945,0.7895301657489721,1.3624850511550903,nan,अपने प्राडियों पर लख्वे भूनी योज़्ाँ भी किया बचाँ।
ckpt:runs/vaani_no_controller_r2/best.pt,0007,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_35081300,10.695585250854492,10.544576644897461,0.8119487697010016,1.357274055480957,nan,अगर बाद़ा परच्वाद परच्वाद परच्वाद परच्वाद परच्वाद परच्वाद परच्वाद परच्वाद परच्वाद परच्वाद परच्वाद परच्वाद परच्वाद परच्वाद परच्वाद परच्वाद परच्वाद परच्वाद परच्वाद प
ckpt:runs/vaani_no_controller_r2/best.pt,0008,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0034,4.529152870178223,2.659573793411255,0.7624776467827251,1.2869975566864014,nan,were on the... enemies. The Dutch sleets covered the seas and the welfare...
ckpt:runs/vaani_no_controller_r2/best.pt,0009,changing_-10,changing,-10.0,False,True,,,cvhi:common_voice_hi_27761653,5.294460296630859,3.8130381107330322,0.7396494438614027,1.5322349071502686,nan,अदिन लिए दिन लोग पर है वेकन्सी करे अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अपलाए अप
