system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,recovery_s,asr_text
ckpt:runs/vaani_full_r3_e32/best.pt,0000,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24360601,17.42803955078125,17.585750579833984,0.997090938260823,2.6816630363464355,3.238923388691142,4.096570080368981,2.8738630400120324,nan,वेरे चाचा क्रिकेट के शोक्किया खिलाडी है
ckpt:runs/vaani_full_r3_e32/best.pt,0001,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24359451,13.04837417602539,12.827868461608887,0.940200085811569,2.270314931869507,2.991957982840395,4.006829723666347,2.6645603151358643,nan,रेना को एक और जद्काचिन नहीं चुपर किंख्स नहीं की आरी टेन.
ckpt:runs/vaani_full_r3_e32/best.pt,0002,changing_-10,changing,-10.0,False,False,,,ls:2007-149877-0004,6.946235179901123,6.045505523681641,0.8117964780809729,1.2327245473861694,2.9994323292240828,3.707239980336908,2.6406357170824317,nan,"fine clothes, good eating, in particular, a company and a point of shift of successful bed."
ckpt:runs/vaani_full_r3_e32/best.pt,0003,changing_-10,changing,-10.0,True,False,,,ls:2007-132570-0019,9.651507377624512,9.166365623474121,0.9093714049203767,1.601254940032959,3.307701361765531,3.677683533999745,2.894715354335862,nan,and nothing to be seen but the old castle walls. So they helped one another up again as fast as they could.
ckpt:runs/vaani_full_r3_e32/best.pt,0004,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0075,10.749645233154297,10.370553970336914,0.9139670365863093,1.6049275398254395,3.493589684258502,4.139775606104805,3.211530898600507,nan,a session of Cromwell to Supreme Power in December 1653 with the title of Lord Protector
ckpt:runs/vaani_full_r3_e32/best.pt,0005,changing_-10,changing,-10.0,True,False,,,ls:1081-128618-0002,7.536601543426514,6.792136192321777,0.6927343868541948,2.0595011711120605,3.4191362834423473,4.11885057065091,3.13466177839039,nan,Boiled perch with oyster sauce. Prepare and clean the fish and
ckpt:runs/vaani_full_r3_e32/best.pt,0006,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_30625449,6.920962810516357,5.996736526489258,0.8148038099874949,1.4314215183258057,3.019569871257503,4.02508585179667,2.6803477484110423,nan,अपने किटारी आपने लख्व़ुए दूनी योज्ट्रावी किया बचाओ.
ckpt:runs/vaani_full_r3_e32/best.pt,0007,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_35081300,11.232571601867676,11.014528274536133,0.8165259059873708,1.436370849609375,2.4471783570110412,3.8831642170758114,2.068534740193128,nan,
ckpt:runs/vaani_full_r3_e32/best.pt,0008,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0034,5.160321235656738,3.5912461280822754,0.7946614836454858,1.2080514430999756,3.4066655455108554,3.5214063516057315,2.877477661703386,nan,were on the side of the enemies. The dilution fleets covered the seas and the welfare
ckpt:runs/vaani_full_r3_e32/best.pt,0009,changing_-10,changing,-10.0,False,True,,,cvhi:common_voice_hi_27761653,5.639979362487793,4.310670375823975,0.7468592475967067,1.5470812320709229,2.37237258641025,3.4612617127968632,1.9456855901464332,nan,अदिन यान दिन लेंगे देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देगा देग
