system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,recovery_s,asr_text
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0000,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24360601,16.451583862304688,16.380062103271484,0.9937359665953475,2.589885950088501,3.142704145341682,4.120281700072721,2.778231318048928,nan,वेरे चाचा क्रिकेट के शोक्किया खिलाडी है
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0001,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24359451,11.878632545471191,11.597396850585938,0.939117382650864,2.2344257831573486,2.981629985089097,3.960965377380832,2.646600330067306,nan,रेना कोई ख़द काचिन नहीं चुपर किंज नहीं की आरी टेन
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0002,changing_-10,changing,-10.0,False,False,,,ls:2007-149877-0004,6.844392776489258,5.948336124420166,0.8021571517944651,1.2292265892028809,3.0267990334200694,3.722876469854863,2.672609507645565,nan,"fine clothes, good eating, in particular, a company and a point of shift of successful bed."
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0003,changing_-10,changing,-10.0,True,False,,,ls:2007-132570-0019,10.234357833862305,9.805461883544922,0.910563322804236,1.6248915195465088,3.3117043065403076,3.4225372674857266,2.77051498364053,nan,and nothing to be seen but the old castle walls. So they helped one another up again as fast as they could.
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0004,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0075,10.252629280090332,9.850656509399414,0.9083182763872315,1.552372932434082,3.493557647965119,4.146903590448393,3.2150585221121912,nan,a session of Cromwell to Supreme Power in December 1653 with the title of Lord Protector.
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0005,changing_-10,changing,-10.0,True,False,,,ls:1081-128618-0002,6.241908550262451,5.281761169433594,0.6852494889821785,2.0410373210906982,3.465029861707007,4.111054148440866,3.181450584201756,nan,Boiled perch with oyster sauce. Prepare and clean the fish and
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0006,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_30625449,6.715912342071533,5.776051998138428,0.8127105125588858,1.4362527132034302,3.0295461629240514,4.079884748136221,2.6986740770253195,nan,अपने किटारी आपन लख्ष्वे दोनी योज़् का भी किया बचाओ.
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0007,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_35081300,10.868868827819824,10.663209915161133,0.8125432865306812,1.438861608505249,2.5047129750935584,3.854877848597959,2.1091618697788506,nan,
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0008,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0034,4.94309663772583,3.285910129547119,0.7874173186742441,1.2156004905700684,3.4203643532683166,3.7049234930702193,2.992922113998521,nan,"were on the side of the bridge. The dunes, which had fleets covered the seas, and the welfare of the"
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0009,changing_-10,changing,-10.0,False,True,,,cvhi:common_voice_hi_27761653,5.3359832763671875,3.8565921783447266,0.7409559572500645,1.4878566265106201,2.384589788896122,3.24341979962214,1.8871700750859481,nan,अदिन अदिन बुर लेकन्सी करे अपलाई अदिन अदिन प्रद अदिन अदिन प्रद अदिन प्रद अदिन प्रद अदिन प्रद अदिन प्रद अदिन प्रद अदिन प्रद अदिन प्रद अदिन प्रद अदिन प्रद अदिन प्रद अदिन प्रद अदिन प्रद अदिन प
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0010,changing_-10,changing,-10.0,False,True,,,cvhi:common_voice_hi_26131771,-8.3645601272583,-7.798558235168457,0.8817212078667684,2.60418438911438,2.708940585934592,3.733416072907496,2.3824048897499277,nan,तने वाद आईंस्टीन
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0011,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_26131962,10.593167304992676,10.26462173461914,0.7845421735002219,1.6126632690429688,2.711700699801739,3.892738063346002,2.4583495440929815,nan,बआववचल राए
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0012,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_27761476,9.863649368286133,9.42593002319336,0.8164789317173202,1.6313985586166382,2.588960772450672,4.037499771136986,2.1422642655773108,nan,जीट तुभ जाएब ते सब भूड
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0013,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_38227751,6.155709743499756,4.951409816741943,0.7360283959161529,1.63517165184021,2.9531693964259227,3.7787853845442116,2.622948384056424,nan,milammaa tuntuu perheneen piliin ruokin kahdamaansa gruppsäviä maailmaa.
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0014,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0032,4.14504337310791,2.1616814136505127,0.8142648618091513,1.4109690189361572,2.7790070342488717,3.51833048949222,2.4063883050092114,nan,But popular feeling on both sides was now around.
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0015,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_26127944,11.466424942016602,11.184759140014648,0.7969578878344961,1.3470962047576904,2.850456716970429,4.058049469177679,2.506822473173777,nan,अद्दाद प्रट्टर पालोवाश जान्य पीचे की अस्वित रहानें
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0016,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_27749300,5.295672416687012,3.942403793334961,0.6551611925341175,1.610906720161438,2.6533234705093425,3.312941414184812,2.0309786656188527,nan,
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0017,changing_-10,changing,-10.0,False,False,,,ls:2007-132570-0023,6.195204257965088,5.0039215087890625,0.6979496650946716,1.2820453643798828,1.6564497049229374,3.4745193204691063,1.493675079660322,nan,"It's small, rise up, definitely. No, no, society. There is reason."
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0018,changing_-10,changing,-10.0,False,False,,,ls:1926-147987-0028,7.28604793548584,6.4115519523620605,0.835755553565945,1.3832080364227295,2.533281416742746,3.9437360975336606,2.2382250290936496,nan,earlier than his wife by any one of the dozen simpler devices. He could have left her in the OMA office.
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0019,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_27749267,5.440830707550049,4.069310188293457,0.7542435076242313,1.4002543687820435,2.2745936862151686,3.768622673731717,2.020774787093216,nan,"Asambang, this port may be your name."
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0020,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_35077906,7.8505940437316895,7.652109146118164,0.6268690914259364,1.2247573137283325,2.7797109270462768,3.9330690471338956,2.4176069206317736,nan,
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0021,changing_-10,changing,-10.0,True,False,,,cvhi:common_voice_hi_26088250,8.53930950164795,7.919317245483398,0.7116873786980478,1.3847941160202026,2.220527610884968,3.25571529525814,1.902091597407397,nan,जा गर गया और लेए
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0022,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24758420,5.822324275970459,4.952681541442871,0.7788125771710749,1.380519151687622,2.495161142023374,3.885828865845385,2.1492191106198444,nan,बता ने ही आप या पुंगा आप है
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0023,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_26018198,12.563096046447754,12.71746826171875,0.6863596764562069,1.3541285991668701,2.6445479406941845,3.918658817583913,2.2964686235479217,nan,Would you say you're turning the same?
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0024,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_25188823,7.462069511413574,6.977021217346191,0.8617786861433216,1.4006205797195435,2.3151548019933217,3.825297382412016,2.03055324116491,nan,अप्सुप रिएश करेंगी बिद्या बालन अबवा है पिक्रम पडनेस
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0025,changing_-10,changing,-10.0,False,False,,,ls:2007-149877-0001,9.796696662902832,9.325077056884766,0.8910672930535075,1.7478671073913574,2.945895007504004,3.879152480996999,2.626701365762106,nan,"This to him represented in part, Highlife, a fair sample what the whole"
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0026,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0008,2.6572771072387695,-0.7102149724960327,0.6414835523001248,1.204442024230957,1.9921098084709006,3.536442722878721,1.7966894336550314,nan,greater. But the very idea of central office of the independence they had only just one to get another line.
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0027,changing_-10,changing,-10.0,False,False,,,ls:1926-143879-0032,18.957778930664062,19.01280975341797,0.9731400343837256,3.2712900638580322,3.393267803126586,4.086498745163338,3.0594542051310274,nan,had not been a fortnight in Rome before she proposed to Madame Merle that they should take a little pilgrimage to
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0028,changing_-10,changing,-10.0,True,False,,,cvhi:common_voice_hi_27860360,10.280019760131836,9.875823020935059,0.8971201750897924,1.790665626525879,3.190019267951791,3.940541411047443,2.8034737220000454,nan,बजद भाज लागे क्या सबसे लिका जिक्र था तुवाल
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0029,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_23795361,7.843560218811035,7.1065673828125,0.8880764954542182,1.6574432849884033,3.0756782824513036,3.8095134627646514,2.665873742106904,nan,अब मच्च्रों को मरेंगी मच्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च्च
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0030,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0011,5.666380882263184,4.472409248352051,0.9401785962010001,2.2446088790893555,3.601613758571313,4.097415405119235,3.3361997175706195,nan,accordingly made for an offensive and defensive alliance without any suggestion of a union. Coupled with the condition
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0031,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_26132190,4.944787979125977,3.270859956741333,0.6607552444693088,1.4562427997589111,2.001556117095049,3.6501695948263997,1.7993414363303657,nan,
ckpt:runs/vaani_full_r3_df1_s2/best.pt,0032,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_27369006,14.33239459991455,14.170426368713379,0.9414006560403348,2.3862686157226562,3.106339402105995,4.01502214908948,2.7174629009206295,nan,अदाना में कांगरेश को बस यात्रा न नहीं पद्यात्रा करने यहुरें
